"George, Henry","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>George, Henry</b><div class=""content""><i>(1839&ndash;97)</i><br class=""nLine"" /> American economist and social reformer best known for his <i>Progress and Poverty</i> (1879). In this book George examined the reasons for the persistence of poverty in capitalist industrial societies (despite their steadily increasing levels of production) and also considered the causes of slumps and continuing economic depressions. In George's opinion, the key factor was the fluctuation of land values (in terms of rent) which led to intense speculation in the interests of a small number of privileged landowners. His proposed remedy was a ‘single tax’ system which would levy a tax on land values, and would thus in effect create a kind of common property in land (without altering legal ownership), while at the same time other taxes on earned incomes would be abolished, thus providing strong incentives for free enterprise and productive labour. George's proposal was in some respects reminiscent of the ‘impot unique’ idea associated with the <a href=""entry://physiocrats""><span class=""links"">physiocrats</span></a>. Single tax legislation, albeit on a limited (usually local) scale, has since been implemented in many countries of the world, including the United States, Canada, Australia, and New Zealand. In Britain George's ideas influenced the economic thinking of the Fabian socialists, and it is also noteworthy that the Liberal Government's 1909&ndash;10 budget included a proposal to value all land in England with a view to taxing it for the benefit of society as a whole.<br class=""nLine"" />KT&nbsp;</div>"
"German unification","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>German unification</b><div class=""content"">The German Federal Republic and the German Democratic Republic achieved full political unification in October 1990, thus ending a division between the two separate German states which had been a central problem of the <a href=""entry://Cold War""><span class=""links"">Cold War</span></a>. Constitutionally unification was achieved by the territories of the former communist GDR becoming part of the Federal Republic, whose legal jurisdiction was now extended to encompass the six new eastern <i>Länder</i>, including Berlin.<br class=""nLine"" />The process of unification was precipitated by the collapse of the GDR's communist regime in 1989, which occurred against a background of intense struggle for social and political change throughout Eastern Europe. Widespread popular protest in the GDR, as well as a massive exodus of citizens to the West, made it clear that there was an irreversible demand for democratization and liberalization. Chancellor Kohl's Christian Democrat/Free Democrat Government in the Federal Republic was able to move ahead quickly with a policy of unification, and this was subsequently endorsed through legislative elections in the GDR in March 1990, when a Christian Democrat-led ‘Alliance for Germany’ gained a decisive victory over their political rivals. Critics of the way in which unification was achieved have argued that it amounted to a ‘take-over’ of the former GDR by the Federal Republic and its government, and that the immediate result was economic crisis and political instability. The real, effective integration of two formerly separate societies is an extremely complex task that will undoubtedly take a long time to resolve.<br class=""nLine"" />KT&nbsp;</div>"
"gerrymandering","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>gerrymandering</b><div class=""content"">Drawing of district boundaries so as to favour one's own chances in future elections. In 1812 Governor Elbridge Gerry of Massachusetts drew boundaries for electoral districts in the state so as to maximize the chance of his party's winning seats. The cartoonist Elkanah Tisdale superimposed the head and tail of a salamander on a map showing some of Gerry's long, thin, and tortuous districts, and coined the word. Sometimes misspelt as ‘jerrymandering’.<br class=""nLine"" /></div>"
"Gesellschaft","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Gesellschaft</b><div class=""content""> See <a href=""entry://Gemeinschaft/Gesellschaft""><span class=""links"">Gemeinschaft/Gesellschaft</span></a>.<br class=""nLine"" /></div>"
"gift relationship","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>gift relationship</b><div class=""content"">Title of study (1970) by R. M. Titmuss of blood supply in Britain and the United States. Titmuss took his title from anthropological studies of reciprocal gift-giving, especially Marcel Mauss's <i>The Gift</i> (English translation 1954), and his data from a survey of UK donors. The study shows that more and purer blood was available in Britain than in the United States, although nobody was paid, nor received any other favour, for donating. Titmuss used his results to claim that humans are more altruistic than he believed economic man to be, and that the success of altruistic systems of blood donation may be related to the highly developed networks of gift and counter-gift studied by anthropologists in Africa and Polynesia.<br class=""nLine"" /></div>"
"Girondins","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Girondins</b><div class=""content"">A group of deputies in the Assembly and Legislative Convention, many of them from the Gironde area around Bordeaux, established during the French Revolution. Centred around the figure of J. -P. Brissot, the ‘faction of the Gironde’ represented the resistance of the provinces to Parisian dominance, and opposition to the emerging dictatorship and terror under Robespierre. In June 1793 the Girondins were themselves expelled from the Convention and later killed.<br class=""nLine"" />SW&nbsp;</div>"
"glasnost","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>glasnost</b><div class=""content"">Russian: literally ‘the fact of being public; openness to public scrutiny’; the term may have been picked up in a delayed response to a call for it made by the writer Alexander Solzhenitsyn in 1969. The policy of Mikhail Gorbachev, General Secretary of the Communist Party of the Soviet Union 1985&ndash;91, of permitting more public discussion of current affairs than had been permitted earlier. It has been argued that the political liberalization symbolized by <i>glasnost</i> and <a href=""entry://perestroika""><span class=""links"">perestroika</span></a>, unaccompanied until 1991 by significant economic liberalization, was unstable, and contributed to the fall of Gorbachev and of the Soviet Union.<br class=""nLine"" /></div>"
"global warming","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>global warming</b><div class=""content"">A phenomenon (otherwise known as ‘<i>climate change</i>’ or ‘<i>the greenhouse effect</i>’) whereby solar radiation that has reflected back off the surface of the earth remains trapped at atmospheric levels, due to the build up of CO2 and other greenhouse gases, rather than being emitted back into space. The effect of this is a warming of the global atmosphere.<br class=""nLine"" />Climate change is a longstanding phenomenon, as the mix of the various gases that make up the earth's atmosphere have changed over long periods of time, so average global temperatures have fluctuated. What is alleged to be different about the current spell of global warming is that it is taken to be (1) caused by human action and (2) occurring at an unprecedented rate. The consequences of global warming remain uncertain, but climate change models predict deforestation, desertification, a poleward shift of vegetation and animal populations, rising sea levels and decreased precipitation.<br class=""nLine"" />Global warming has received increasing political attention over the past thirty years, having constituted one of the key themes in the rise of green politics over the same period. This increasing political salience resulted in an intergovernmental meeting in Kyoto in 1997, at which 38 industrialized countries signed up to the Kyoto Protocol. The terms of this agreement were that these nations would reduce their atmospheric emissions of CO2 by an average of 5.2% from 1990 levels by 2012. This is well below the 60% target that scientists working on climate change claim is necessary to present further global warming, but the agreement was seen by many campaigners as a useful first step that established the framework necessary for further cuts in the future. The Kyoto protocol will not, however, become effective until is has been ratified by 55% of the signatory nations, and only then if these nations contribute 55% or more of global carbon emissions.<br class=""nLine"" />There have been three crucial intergovernmental meetings in the attempt to transform the original protocol into a ratified treaty with legal powers of enforcement. The first of these was at The Hague in November 2000. This meeting broke down over disagreements between the European Union (EU) and the United States - in particular over American proposals to count forests and other vegetation as ‘carbon sinks’, against which their fossil fuel emissions could be set. The EU feared that this would create significant loopholes in the agreement, as the carbon storage capacity of vegetation is uncertain, temporary, and unstable. Following the election of George W. Bush the United States unilaterally withdrew from the Kyoto Protocol, claiming that it would inflict disproportionate damage on the US economy. Given that the US produces 24% of global CO2 emissions, its non-participation in any binding agreement remains a serious handicap.<br class=""nLine"" /> Further climate change negotiations took place in Bonn in July 2001, involving 186 nations, where the Kyoto protocols were successfully translated into an international treaty. In order to achieve agreement the EU nations had to make concessions to Canada, Australia, Japan and Russia over the extent to which forests could count as ‘carbon sinks’, and over the mechanisms by which any agreement could be enforced. By some estimates this cut the effective size of emission reductions from the proposed 5.2 % on 1990 levels to between 1.8 and 3%.<br class=""nLine"" />MH&nbsp;</div>"
"Glorious Revolution","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Glorious Revolution</b><div class=""content""> See <a href=""entry://House of Commons""><span class=""links"">House of Commons</span></a>.<br class=""nLine"" /></div>"
"GNP","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>GNP</b><div class=""content"">Gross national product: <a href=""entry://GDP""><span class=""links"">GDP</span></a> plus net factor income from abroad<br class=""nLine"" /></div>"
"Godwin, William","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Godwin, William</b><div class=""content""><i>(1756&ndash;1836)</i><br class=""nLine"" /> British radical philosopher and exponent of a distinctly utopian social theory of <a href=""entry://anarchism""><span class=""links"">anarchism</span></a> which saw all forms of government as evil, corrupt, and injurious to human happiness. Godwin wrote not only treatises on social and political questions, but also novels (such as Caleb Williams, 1794) embracing his philosophical world-view. His most celebrated work is <i>An Enquiry Concerning Political Justice</i> (1793), which sets out Godwin's belief in the perfectibility of man through the development of reason, and in the necessary relationship between reason and justice as mediated by the principle of utility ( see also <a href=""entry://utilitarianism""><span class=""links"">utilitarianism</span></a>).<br class=""nLine"" />KT&nbsp;</div>"
"Goldman, Emma","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Goldman, Emma</b><div class=""content""><i>(1869&ndash;1940)</i><br class=""nLine"" /> Anarchist and feminist, born in Lithuania, who campaigned throughout America and Europe for political and sexual freedom from the conventions of capitalist society. An effective propagandist, Goldman was vilified in the United States as ‘Red Emma’, and was deported from the United States in 1917 after terms in gaol for incitement to riot, suspected involvement in the assassination of President McKinley, distributing birth control information, and activities against conscription. After returning to Russia in 1919 Goldman became disillusioned with the oppression and persecution following the <a href=""entry://Russian Revolution""><span class=""links"">Russian Revolution</span></a>, leaving the country in 1921, but continued to support anarchist causes through her writing and campaigning, dying in Canada whilst on a tour to highlight the plight of Spanish anarchists in the aftermath of the Spanish Civil War.<br class=""nLine"" /></div>"
"GOP","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>GOP</b><div class=""content""> See <a href=""entry://Republican Party (USA)""><span class=""links"">Republican Party</span></a>.<br class=""nLine"" /></div>"
"governability","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>governability</b><div class=""content"">A literature developed in the 1970s which suggested that a number of advanced industrial countries, particularly but not just Britain, were becoming ungovernable, or at least harder to govern. The concept was not well defined, but centred on the idea that, as the range of problems that the government was expected to deal with had increased, its capacity to solve them had been reduced. The government had become more ineffective because its ability to secure compliance with its policies had diminished. This was partly because of the intractability of the problems facing government, and excessive citizen expectations, but also reflected resistance to government authority from a variety of groups, notably trade unions. Critics of the concept argued that most European polities were not designed to be governable in the sense of having a central, unchallenged authority, but rather represented a form of compromise between competing groups in society. The term fell out of favour in the 1980s as governments of the right demonstrated a willingness both to reduce the functions of the state and to assert their authority in what they regarded as core areas of government activity.<br class=""nLine"" />WG&nbsp;</div>"
"Gracchus","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Gracchus</b><div class=""content""> See <a href=""entry://Babe-uf, Franois-Noel""><span class=""links"">Babeuf, Francis-Noel</span></a>.<br class=""nLine"" /></div>"
"Gramsci, Antonio","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Gramsci, Antonio</b><div class=""content""><i>(1891&ndash;1937)</i><br class=""nLine"" /> Italian Marxist and journalist. Active in the Italian Socialist party from 1913. Co-founder (1919) and editor of the influential newspaper <i>L'ordine nuovo</i>; took an active role in the Turin factory council movement (which he saw as ‘models of the proletarian state’) during the <i>Biennio Rosso</i> (‘the two red years’) of 1919&ndash;20. In 1921, he became a member of the Central Committee of the new Italian Communist Party (PCI) and in 1922 went to Moscow as Italian representative on the Executive of the Communist International. Returned to Italy in 1924 and was elected deputy for the Veneto constituency. Became Secretary General of the PCI. Arrested by the fascist regime in 1926, sentenced (Mussolini reportedly saying ‘We must keep this brain from functioning for twenty years’), and despite chronic ill health remained in prison until his death in 1937. His most important theoretical work is to be found in <i>The Prison Notebooks</i> (1928&ndash;37).<br class=""nLine"" />Gramsci wanted to understand why the revolution had failed to spread after 1917, how <a href=""entry://capitalism""><span class=""links"">capitalism</span></a> had survived and why the <a href=""entry://proletariat""><span class=""links"">proletariat</span></a> had not acquired <a href=""entry://class consciousness""><span class=""links"">class consciousness</span></a> and, follow-ing on from these issues, what strategies should be adopted by revolutionary parties operating in liberal democratic states. This led him to analyse the relationship between the economic base and the political superstructure, and to introduce the concept of <a href=""entry://hegemony""><span class=""links"">hegemony</span></a>.<br class=""nLine"" />He argued that in liberal democracies, class hegemony was based upon consent far more than on force. The <a href=""entry://state""><span class=""links"">state</span></a> had ultimate resort to its coercive machinery in periods of exceptional crisis, but generally maintained and justified its control through the intellectual and moral leadership it exercised in <a href=""entry://civil society""><span class=""links"">civil society</span></a>. The ideological superstructure&mdash;politics, education, culture, religion&mdash;shaped the framework of perception, understanding, and knowledge. The result of this socialization process was that the governed actively consented to their oppression. Class domination was preserved behind the veneer of social harmony&mdash;bourgeois relations were internalized and consequently the possibility of revolutionary activity receded.<br class=""nLine"" />How then should a revolutionary party deal with capitalist hegemony? Gramsci identified two complementary strategies: a war of manoeuvre, and a war of position. The former&mdash;which he relegated to a subsidiary role as inappropriate in the period of reaction following the October Revolution&mdash;represented a rapid frontal assault on the state. The latter involved what he called ‘protracted trench warfare’, that is multiple struggles based upon a variety of organizational forms and with differing political objectives (parliamentary, union, cultural, alliances with other progressive forces) but which would be directed by the Communist Party. This did not imply gradualism; Gramsci never doubted that the question of state power would finally have to be addressed by revolutionary force.<br class=""nLine"" />The revolutionary party alone had a total conception of the world and the commitment needed to instil in the masses what he described as ‘critical self-consciousness’, which would lead them to overthrow the existing order and develop a new hegemonic socialist culture. Gramsci did not believe in the pure spontaneity of the working class&mdash;it needed the direction of the Communist Party which had the ability to render explicit what was implicit. At the same time, he demanded far greater mass involvement in the formulation of Party policy. In <i>The Modern Prince</i>, Gramsci drew an analogy between the way <a href=""entry://Machiavelli, Niccoló""><span class=""links"">Machiavelli </span></a> employed ‘the Prince’ as a mythic force capable of stimulating mass mobilization and creating community and the Party which represented ‘the collective will’ and acted as the catalyst of revolution. ‘Traditional’ intellectuals were closely linked to the dominant class and performed socializing tasks for it, but ‘organic’ intellectuals had the ability to cut themselves off, universalize their experience, and join the class of the future, the proletariat and its revolutionary party.<br class=""nLine"" />Gramsci's discussion of hegemony was grounded in his contention that ‘man is essentially political’. He was critical of what he regarded as the dogmatism which had characterized much of Marxism since the death of Marx. He was influenced by Benedetto Croce's emphasis upon the importance of a subjective and cultural understanding of historical change which led him to reject the crude positivism of revisionist Marxist theory.<br class=""nLine"" />He distinguished between organic (long-term, objective trends) and conjunctural (subjective, immediate factors) forces in society. When the two came together they produced an ‘historic bloc’&mdash;the coincidence of a prerevolutionary situation and a class conscious movement. The individual/class/party must understand the historical context and then choose from various options for activity&mdash;a fusion of theory and praxis, of intellectual rigour and revolutionary commitment (or in Gramsci's most famous aphorism, ‘pessimism of the intellect and optimism of the will’).<br class=""nLine"" />Gramsci's belief that people could be conscious, deliberate actors in the processes of history had a tremendous impact upon the <a href=""entry://New Left""><span class=""links"">New Left</span></a>, <a href=""entry://Guevara, Ernesto ‘Che’""><span class=""links"">Guevara</span></a>, and <a href=""entry://Castroism""><span class=""links"">Castroism</span></a>, whilst his theories of hegemony and revolutionary strategy greatly influenced <a href=""entry://Eurocommunism""><span class=""links"">Eurocommunism</span></a> and particularly the evolution of the PCI.<br class=""nLine"" />GS&nbsp;</div>"
"Grandes écoles","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Grandes écoles</b><div class=""content"">Collective name for the eight or so leading specialized higher-education institutions outside the university system in France. Their graduates provide most ministers, in governments of all persuasions, they educate the highest echelons of the public service, and provide three-quarters of managers in the two-hundred largest private companies, as well as filling a huge percentage of responsible posts elsewhere. The most prestigious is the école Polytechnique, followed by the école Normale d'Administration and the école Normale Supérieure. Despite differences in the subjects studied and in style, there is a certain intellectual community which gives a degree of continuity to governments of the left and the right, and to the other ruling groups. The Grandes écoles demonstrate the hierarchical nature of education in France and its immense importance in political and economic life.<br class=""nLine"" />CS&nbsp;</div>"
"grandfather clause","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>grandfather clause</b><div class=""content"">
<blockquote> (1)&nbsp;Legal provision granting vote to persons whose ancestors had voted prior to 1867, used by Southern states in the US to disenfranchise blacks. Grandfather clauses were declared unconstitutional in 1915.<br class=""nLine"" /> (2)&nbsp;The phrase is now used non-pejoratively to denote existing rights protected by an Act which removes the entitlement to the right from any future claimants.<br class=""nLine"" />
</blockquote><br class=""nLine"" /></div>"
"Great Leap Forward","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Great Leap Forward</b><div class=""content"">In 1958&ndash;61, the attempt, initiated by Mao Zedong, to resolve China's economic problems by mass industrialization.<br class=""nLine"" />China launched her First Five Year Plan in 1953. It was accompanied by the phased collectivization of agriculture and the nationalization, with compensation, of industry and commerce. The plan was based on the Soviet model: using concealed taxation of peasant incomes in the form of controlled low farm-gate prices, giving massive priority to heavy industry, concentration of industry in the cities, and comprehensive command planning of the economy. The plan, in its own terms, proved highly successful, but the ambivalence of many of China's leaders towards centralized planning on the Soviet model is obvious in the fact that the plan was not fully applied or fully published until 1955, was subjected to severe criticism by 1957, and was virtually superseded by the Great Leap of 1958, never to be fully restored. China's devotion to the centralized command economy (already under attack elsewhere in the communist world) was thus very brief.<br class=""nLine"" />Mao Zedong had already begun to adumbrate an alternative from December 1955 (Preface to <i>The High Tide of Socialism in the Chinese Countryside</i>), fully expressed by 1958 in several subsequent intra-Party documents. It represented a reaction to Stalin's exploitation of agriculture, and his stress on heavy industry and neglect of investment in agriculture and light industry. It was also a reaction against authoritarian bureaucracy, the unpopularity of which had been dramatically expressed during the Hundred Flowers and to which Mao was by temperament (and guerrilla experience) extremely hostile. The alternative sought also to deal with specific Chinese problems: <blockquote> (1)&nbsp;factor proportions characterized by a vast and rapidly increasing population, inadequate arable land, and lack of capital;<br class=""nLine"" /> (2)&nbsp;the fact that an attempt to increase agricultural procurement quotas in the good harvest years of 1954 and 1955 had proved strongly counter-productive, showing the limits of peasant tolerance of state accumulation at their expense;<br class=""nLine"" /> (3)&nbsp;the danger from US hostility combined with Khrushchev's co-existence policy, a threat which China could meet only by a decentralized guerrilla-style resistance dependent on local development of the means to maintain supplies of ‘millet and rifles’.<br class=""nLine"" />
</blockquote> Mao's alternative owed much to his wartime experience in organizing scattered guerrilla bases and developing their economies in co-operative forms. It also quite clearly owed much to Western development theory of the 1950s, with the stress on using surplus rural labour, via programmes of integrated rural development, to create local industry and improve local infrastructure.<br class=""nLine"" />In 1957 the Chinese government, following Soviet precedents, began to decentralize control of the state sector to provincial governments and, under their aegis, to individual enterprises. Under Mao's influence, this reform was overtaken by a contrasting form of decentralization directly to the village communities. A vast campaign began to encourage the rural communities to transform their own lives by self-initiated development. Subsequently, in mid-1958, the communes were created as an appropriate planning framework for this effort, as all-purpose local administrations staffed for the most part by leaders paid by the communities themselves and responsible to them.<br class=""nLine"" />The movement roused great enthusiasm at first: but faltered as local leaders competed to outdo the promises of their neighbours. Wild local claims were accepted and turned into national targets. Ideas such as village iron-and-steel-making (perfectly viable where resources and traditional skills existed) were made virtually compulsory and universal. Persuasion gave way to coercion, in spite of the solemn public promises which had been elicited from all concerned before the movement was launched, that it would be a democratic movement, an application of the mass line. So many new tasks were undertaken that the rural labour force, normally 30 per cent surplus, was stretched to breaking point. Extremists announced that full communism had arrived; field kitchens, a practical necessity in view of the vast redeployment of labour, became to-each-according-to-his-needs institutions.<br class=""nLine"" />Even the peasants' courtyards with their pigs and fruit trees were made communal property. China's local Party cadres in fact did the only thing they knew how to do&mdash;they carried the Stalinist command economy right into the grass roots. The commune, quite against the original concept, was made a single vast farm. Prosperous villages were forced to invest for the benefit of poor villages swept into the same commune, and were bitterly resentful.<br class=""nLine"" />Mao condemned the requisition of peasant property and justified peasant resistance. He insisted on restoring the original concept of the Great Leap as a process in which voluntary participation in a successful effort of local economic development would create a new rural consciousness of the potentiality of communal planning. But he would not cancel the movement, and he could not in fact control it.<br class=""nLine"" />Meanwhile bad weather struck and devastated an already weakened and demoralized rural economy. By 1961 mass starvation, not policy, had brought the Great Leap to an end. Those who lived through it now look back with a mixture of horror at its consequences and some pride in its vast and permanent achievements in the form of dams, roads, railways, mines, factories, and forests. At the time, however, the political consequence was to weaken Mao's authority, discredit his alternative to the command economy, destroy the commune and brigade enterprises which were the fulcrum of his effort&mdash;‘our great and glorious hope for the future’, as Mao had called them&mdash;and initiate a period of retreat from collectivism in the countryside.<br class=""nLine"" />JG&nbsp;</div>"
"Greek political thought","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Greek political thought</b><div class=""content"">Political questions are raised by many of the pre-Classical Greek poets and thinkers, from Homer's thoughts on kingship (probably mid- to late eighth century BC), to the Athenian poet and lawgiver Solon <i>c.</i>600 BC. Nevertheless it is not until the mid-fifth century BC that <a href=""entry://sophists""><span class=""links"">sophists</span></a> such as Protagoras and Antiphon introduced systematic political theory, supported by rational argument; their central concern was the relation between ‘ <a href=""entry://nature, convention""><span class=""links"">nature</span></a>’ and ‘convention’ and the question of whether obedience to the state's laws and conventions was to the individual's advantage. A keen interest in these and other political questions can also be found around this time in the works of the Athenian tragedians, and the historians Herodotus and <a href=""entry://Thucydides ""><span class=""links"">Thucydides </span></a>. Methods of political analysis were greatly developed by <a href=""entry://Socrates ""><span class=""links"">Socrates </span></a>, and Greek political thinking in general reaches its culmination in the fourth century BC with the radical idealism of <a href=""entry://Plato ""><span class=""links"">Plato </span></a> and the more conservative and pragmatic work of <a href=""entry://Aristotle ""><span class=""links"">Aristotle </span></a><br class=""nLine"" />A number of historical reasons help explain why this relatively brief flourishing of systematic and practical political thought in Greece occurred when it did. By the mid-fifth century the independent city-state or <i>polis</i> (from which our word ‘politics’ derives), was well established as the basic unit of political organization in Greece, and the many different forms that the<i> polis</i> took&mdash;from the oligarchical and military regime of Sparta to the radical participatory democracy of Athens&mdash;prompted comparisons and the question of which form was best. Increasing travel and the nascent disciplines of history and anthropology provided further data for comparison, and the continuing practice of colonization around the Mediterranean gave real urgency to the question of how the <i>polis</i> should be structured, and provided a field for political experiment and theorizing. Nor is it a matter of chance that such theorizing tended to originate in Athens: her participatory democracy (albeit limited to adult freeborn males) both encouraged political debate and offered the practical experience to inform such debate. Furthermore, though democracy was generally in the ascendant at Athens, oligarchical factions remained powerful and the tensions between the two parties required each to produce political theories in its support. Young men of either party who desired political influence required training in political rhetoric and argument, and the sophists arose partly to supply such needs.<br class=""nLine"" />Thus Greek political thought was intimately linked to the existence of the <i>polis</i> as a self-governing unit; and when Philip of Macedon and his son Alexander the Great destroyed the autonomy of the <i>polis</i> in the last forty years of the fourth century BC, serious practical contributions to Greek political thought largely ceased. After this, philosophy tended to concentrate on the individual in isolation (as for instance in the philosophy of Epicurus ), rather than on relations between the individual and the state. The intriguing Stoic notion of the ‘cosmopolis’ (perhaps influenced by Alexander's own ambitions to create a world-state) was not intended as a practical manifesto for reform. It is rather a utopian vision in which all separate states and political and economic institutions have crumbled, and individuals are united by the ties of friendship alone.<br class=""nLine"" />Historical circumstances also account for many of the issues prevalent in Greek political theory: the range of data available gives rise to a tendency to rank constitutions and a corresponding tendency to create fictional ideal states (as opposed to the Stoic world community) to serve as the blueprints for such rankings: Plato's <i>Republic</i> and <i>Laws</i> and the last two books of Aristotle's <i>Politics</i> are notable examples. The very different criteria for citizenship employed by the different states also prompted the question of what citizenship really meant and who was eligible for it. As a result of the constant tensions between oligarchic and democratic factions the issue of stability was crucial for Plato and Aristotle ; in contrast, the accent in Athenian democracy on individual participation raised the sense of the individual's importance, and highlighted the question of relations between individual and state.<br class=""nLine"" />Most significant of all in determining the themes of Greek political theory was the nature of the <i>polis</i> itself. Indeed, Aristotle's claim that ‘man is a political animal’, meaning that man is the kind of animal which naturally lives in a <i>polis</i>, suggests that political theory can only operate within such a context; he may also be implying that political theory is thus distinctively Greek. The most salient feature of the <i>polis</i> is that it was perceived as an association of people bonded together by a shared way of life and a shared morality. The whole was more important than any of its parts, and it remained a whole owing to the cohesive influence of its educational system, the purpose of which was to educate the young to be good citizens, sharing the state's moral code.<br class=""nLine"" />Such a positive role for the state gave plenty of material to those sophists, such as Antiphon, who believed that the state acted as a shackle on the true nature and freedom of the individual. To thinkers such as Plato and Aristotle, who accepted the <i>polis</i> as the natural and best context for man (though neither was entirely happy with any of the models currently on offer, and particularly not that of democratic Athens), it meant that political theory had a strongly ethical flavour and that the role of education was paramount, whereas such modern watchwords as representation and the protection of rights were barely considered. Their stress on training the individual to function correctly in the whole leads directly to the authoritarian tendencies of their very different visions of what that whole should be like.<br class=""nLine"" />AH&nbsp;</div>"
"green parties","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>green parties</b><div class=""content"">Green parties grew out of the concern for the ecological stability of the planet and the quality of life in industrial societies which sharpened perceptibly in the 1970s. The German greens,<i> Die Grünen</i>, were the most successful and influential; their movement grew out of a wide range of ‘grass roots’ and ‘outsider’ organizations which developed ‘lists’ of approved candidates at local elections and constituted themselves as a party in 1980. It was a remarkably successful party for a time. In 1983 it crossed the 5 per cent threshold in <i>Bundestag</i> elections and took twentyseven seats; at its peak in 1987 it had 8.2 per cent of the vote and 46 seats. Its best known figure was Petra Kelly (1947&ndash;92).<br class=""nLine"" />Many countries, including most in Western Europe, developed green parties during this period. Several existing parties renamed themselves as greens, including the Ecology Party in Britain and the Values Party in New Zealand. This partly was out of respectful imitation of <i>Die Grünen</i>, but also because the image of greenness, with its connotations of freshness and nature, was thought to have proved so powerful. It also carried the advantage, as a colour, of a certain ideological freshness; although the colour of Islam and of some nationalist movements, it was not tainted with images of the ‘left’ and the ‘right’ in politics, unlike blue, red, black, white, and others.<br class=""nLine"" />The nuclear accident at Chernobyl in 1986 proved a fillip to the green cause in many countries and green parties met with considerable electoral success in the late 1980s. In the elections to the European parliament in 1989 most green parties achieved record performances, including a remarkable 14.9 per cent of the vote in Britain. But this proved to be a peak; during the 1990s nearly all green parties went into sharp decline, even the most successful losing their parliamentary seats, in Germany in 1990 and in Sweden in 1991 although they returned here in 1994. The first wave of green success was over.<br class=""nLine"" />In an important sense, the green parties always contained the seeds of their own destruction. Like some forms of nationalism they attracted such a wide variety of ideological views that, though they could function as a protest vote or a peripheral influence on policy, their deep divisions were bound to become apparent as they reached legislative or executive positions. Most of the people who voted for them were ‘mere environmentalists’ who wanted more government concern for the quality of landscape and nature conservation (in Britain, at the peak of the green vote, most green supporters had previously voted Conservative). But more active supporters were far more radical and concerned to change the basis of society; this radicalism contained conflicting elements of libertarianism, feminism, neo-Marxism, paganism, and reactionary anti-industrialism. Among <i>Die Grünen</i> these complex divisions came to focus on a relatively simple tactical distinction between ‘<i>realos</i>’ and ‘<i>fundis</i>’, realists and fundamentalists. The former wanted real influence on policy, specifically environmental policy, and were prepared to compromise in order to achieve it, while the latter were not prepared to compromise with a society based on principles radically different from their own. In most cases they achieved their aim of maintaining the green movement as a radical cultural and social force, but which lost its role as an influential political party. See also <a href=""entry://ecology""><span class=""links"">ecology</span></a>.<br class=""nLine"" />LA&nbsp;</div>"
"Green Revolution","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Green Revolution</b><div class=""content"">In the early 1960s developments in agricultural production, sponsored by international funding agencies, led to what came to be called the Green Revolution. These developments emphasized hybrid seeds, mechanization, and pest control as answers to the agricultural backwardness of the Third World. High-yielding varieties, first developed by international agro-scientists in Mexico, were promoted, as was the use of pesticides, and economies of scale of production, which could be successful only through mechanization of agriculture. This initiative did result in much better production figures across a range of Third World countries. However, the Green Revolution has been criticized by environmentalists and others for resulting in environmental disasters in the countries where it was most effective. Mechanization of agriculture, where successful, led to changing work and social patterns, an exacerbation of class divisions in society, and the displacement of minority groups like tribal peoples and politically marginalized groups such as women from agricultural production. Further, new types of crops were not resistant to local diseases and required high levels of pesticides which polluted the local waterways, impoverished the land, and also increased the dependency of many Third World countries on the West with import of pesticides. Moreover the commercialization of agriculture led to the exporting of food out of the local areas, increasing the dependence of producers on market forces that did not always benefit the majority of producers.<br class=""nLine"" />SR&nbsp;</div>"
